work_id,author_hash,category,str_work_id
8442655,f089892bafb68653e1c1c91deca43b52,1223,2772   8442655
8583346,af76eeb142c96cfc727a627524845505,1403,2771   8583346
1725347,4b2075286de8d3a7f81391ddb20cf8f4,741,2770   1725347
10081259,14a6c1f253f213b027f9f5487dc68982,408,277   10081259
5943880,8a11a52a62bc1bb57b986f9204ab693d,19,2769   5943880
482058,a243b25100ed999ae524a8eb060aaf83,274,2768    482058
7118878,8dd6146d044e34b91c251b8258146895,364,2767   7118878
13227198,4b8a67b8fbea247e1b1128a0feb9d212,766,2766  13227198
346865,04ca45c40c3ad4277d15cbc121647bfd,1059,2765    346865
2465504,25c3c4901378623c3cd9918ecfec8c06,19,2764   2465504
2399726,ccb013d24d04d34332e6cd66a8a0bea4,301,2763   2399726
1939410,e45688a6ad1686224582539c724dca36,385,2762   1939410
2397641,55ce6a4360362853d26c4147cdb69f4a,1497,2761   2397641
1798951,e45688a6ad1686224582539c724dca36,428,2760   1798951
13422456,cb07c71c89870f92364fdd647c6d972d,454,276   13422456
2029062,e45688a6ad1686224582539c724dca36,385,2759   2029062
75861,b4331414fef031b1253de40fa7ce2f0f,945,2758     75861
167793,2a8b1b2427f54c8c17d677979d8aec4e,331,2757    167793
13535259,3e4948a546457500f6d44c6c4dd2e8b6,680,2756  13535259
5942989,538f8fb0d71ab5546cf02533aff37bad,5,2755   5942989
6043759,1f69d9e6773a0dc234dec7b2c924aa1d,1281,2754   6043759
8215219,7abe2bdd5d53ab93ab67dfd08f070031,1059,2753   8215219
78410,fbba373bda8fe3c2f54e0ddc9a71b93c,5,2752     78410
5355611,957802b59223d7e3e31078ac1c47cf23,353,2751   5355611
2252331,09a0fd5feeddd053be3daeed259e9887,733,2750   2252331
11026245,81eae1d54d265201ab25a73b9166d9eb,1535,275   11026245
2748377,635fe8667db6678edb5d609bd3a4fb72,142,2749   2748377
720642,1c21ad58f8f4653cf13786ca7ae24a13,58,2748    720642
10076015,14a6c1f253f213b027f9f5487dc68982,783,2747  10076015
8205580,7abe2bdd5d53ab93ab67dfd08f070031,129,2746   8205580
386893,f40a8edb1b03b6f23a2e495b15f2fe4d,742,2745    386893
1673504,a520e076e40f9971fad9d972864e79a8,521,2744   1673504
1950276,e45688a6ad1686224582539c724dca36,1013,2743   1950276
663590,792097e5fbedcb3e916ccfc9f73563d4,1339,2742    663590
119113,87dc84d8d3f04ced677b785de3aa0747,762,2741    119113
13911789,4915b5bc2a3eff58e0ba6372af6351ee,5,2740  13911789
665530,b8804f0a67ff896472b06bfbc0482c79,454,274     665530
11827068,383c807b089db0e929c3726e7fa7d7c7,264,2739  11827068
431493,fbba373bda8fe3c2f54e0ddc9a71b93c,1285,2738    431493
8924170,4e317363c433c70c2abf097bf5ac8efc,90,2737   8924170
77694,9df05f49a8bf957c829158b172bf5b3f,1020,2736     77694
10489431,fa7662c1c8b088bd52981eda684d0b8b,1228,2735  10489431
10789467,ebc3fb5d1b1f36f946e5cb1e128166f3,1535,2734  10789467
23204,e3ff7be8f3a4074dc86075341fff5080,1249,2733     23204
3942829,5e24754a09c0007de73c00d32d3a79ae,1513,2732   3942829
1236643,0b6f5dd73d340aec9141d6750fdd5173,216,2731   1236643
3252437,d175b36beaf2ca66b7e25b9a05d3dca9,5,2730   3252437
8185705,7abe2bdd5d53ab93ab67dfd08f070031,1632,273    8185705
10094045,14a6c1f253f213b027f9f5487dc68982,271,2729  10094045
4712252,f1cada9acb39a5ffcdc9be24206ee9d7,78,2728   4712252
326947,640e5cb0a5710230c25cde79ebadde2f,463,2727    326947
1945281,e45688a6ad1686224582539c724dca36,1013,2726   1945281
12962310,bf0c5236f193e4a46ff64907f70f819f,149,2725  12962310
7752535,79f7f0b3f926131e7e5840b09705a213,80,2724   7752535
7515943,0864545fb540132e7e96c1112f11cb1c,794,2723   7515943
10810473,ebc3fb5d1b1f36f946e5cb1e128166f3,235,2722  10810473
5924029,538f8fb0d71ab5546cf02533aff37bad,680,2721   5924029
126334,31ac70d6b8fca5296dc9458e0c5fb693,269,2720    126334
838214,b008971c2da1c3670951a43367504c2d,699,272     838214
4814366,a9f1a2a312aaf9fa2feff6b5e602120d,1213,2719   4814366
1076578,ea567a6c92b7c208b94f7a38983727c0,595,2718   1076578
13902447,e45688a6ad1686224582539c724dca36,80,2717  13902447
1016503,359deaa819aa6f0e622ea8f1dc55ce5c,5,2716   1016503
1945518,e45688a6ad1686224582539c724dca36,1013,2715   1945518
7880293,558e2446642b0e549b083f1c7c4cb316,1632,2714   7880293
3974569,19dcb6c993ef8db3c069d4588a243d5f,1632,2713   3974569
1028573,6d1d03657f19e7e601171bed876eca7f,704,2712   1028573
11430564,2a95dbcf8bc57eec264254689cbf51c0,5,2711  11430564
358453,08da7eb06550a99f0f84a817e47782a0,979,2710    358453
8549305,533c89289a9b25b01572099f3175d1b1,5,271    8549305
1849297,53c0065f6485ffcbb7caccf237a32099,681,2709   1849297
169609,b9c8f629328df8ed1159ab7857a9a125,406,2708    169609
183402,da88a736af0fc595784937ca31d62503,19,2707    183402
55769,347061aedd7bbb738877f3689d7278d5,183,2706     55769
523681,ba010c082555719d27427daaeaa0c632,1632,2705    523681
10846182,8e5ca057ecca692c409de5b2d91bf16c,195,2704  10846182
552523,44173d5edabebbc164f44afeb83cf6dd,267,2703    552523
8201524,7abe2bdd5d53ab93ab67dfd08f070031,1013,2702   8201524
10518339,3e4e05dc97201c2b5223bdf22a0681e1,84,2701  10518339
8774629,f7b0561822fe7ef8c2ec4b55f166e2f2,5,2700   8774629
1347331,f4a36994ed1e003ec67444b9373e962c,235,270    1347331
10065518,14a6c1f253f213b027f9f5487dc68982,695,27    10065518
4839218,377a206ae3484e740308b55345e67e82,1535,2699   4839218
1841434,e8b62453d83ab0917df80ca0130ea3d9,1,2698   1841434
672664,e45688a6ad1686224582539c724dca36,377,2697    672664
641096,b96fdbff3180d6859de82b2e20960872,543,2696    641096
13652457,e45688a6ad1686224582539c724dca36,1013,2695  13652457
10258778,d55e589cbab9385487c031d7e6b84256,1001,2694  10258778
9692456,ca8bdb0550e7394093108be8a24bb275,1582,2693   9692456
306458,62e9433354818b0738181c115dcc9c89,529,2692    306458
341666,abae6c6ecdbaf19fb236cb176f4aea2c,728,2691    341666
868195,831fd875fd49d75b87c1edbe52e5859c,635,2690    868195
14536326,8c2d6837b8d628ac2ee075f504579832,305,269   14536326
10050947,14a6c1f253f213b027f9f5487dc68982,1013,2689  10050947
10313408,9e75f131f6815f1524bfa2f42d1a7a46,493,2688  10313408
3215756,79a8a49778fa35ed52996fa996ce6227,5,2687   3215756
13844412,0b5835b58d2c38ae4fb07de0b178a03a,301,2686  13844412
5696938,91430a90c531fc3d21cda425d748a638,1632,2685   5696938
109909,5e4e4f3fff9f7f20e34e22360646e88a,680,2684    109909
668388,a4a5513c6c8da3646e71228352ff8b58,605,2683    668388
1610897,f43868a7e40125a492c7ed0839641e41,902,2682   1610897
176933,9f16cc95cc76439a64c938543b818235,1463,2681    176933
12412491,4915b5bc2a3eff58e0ba6372af6351ee,1732,2680  12412491
217972,2db92a6a729610942bd8ab4f37d1d394,514,268     217972
484837,2db92a6a729610942bd8ab4f37d1d394,1017,2679    484837
12404025,4915b5bc2a3eff58e0ba6372af6351ee,680,2678  12404025
5933143,538f8fb0d71ab5546cf02533aff37bad,1382,2677   5933143
10812048,ebc3fb5d1b1f36f946e5cb1e128166f3,1314,2676  10812048
6693079,c512b685438f41daa7386329a3b8f8d3,765,2675   6693079
545260,e0ff4d6c2be9d4fe9f3a1fb0f800acf8,400,2674    545260
8266225,d55e589cbab9385487c031d7e6b84256,1314,2673   8266225
317964,59a7a734ca3118b243c39ee57d2911ff,251,2672    317964
65296,754a39ab05be736116399b284012e2cf,392,2671     65296
51484,c1fb4e51f16270d8d7b3972e1266896c,1339,2670     51484
206470,5c43ec0071ec872261f2748687c5382f,1017,267     206470
13634049,4c90ae8ba08c41f8f67ca54cf278f992,869,2669  13634049
3435341,e03d59e479643e5d4f4ffd9e80a6dc20,89,2668   3435341
10808361,ebc3fb5d1b1f36f946e5cb1e128166f3,150,2667  10808361
1899048,e45688a6ad1686224582539c724dca36,1264,2666   1899048
10075652,14a6c1f253f213b027f9f5487dc68982,1734,2665  10075652
1519001,f3291e5f53f5f489702e53a0985952de,1314,2664   1519001
1738505,4b2075286de8d3a7f81391ddb20cf8f4,127,2663   1738505
12412527,4915b5bc2a3eff58e0ba6372af6351ee,887,2662  12412527
4263921,6fef6f4020ebc6031d7d76e6656a1617,388,2661   4263921
70846,c78b882c6ecdd72bc70b89b0a33bf2e2,156,2660     70846
669121,a4a5513c6c8da3646e71228352ff8b58,19,266     669121
3740992,a744d6c040077d013a3d0ff795553bc8,1490,2659   3740992
2715926,e45688a6ad1686224582539c724dca36,819,2658   2715926
6929704,067fea70df491eaf395018940722f9b0,817,2657   6929704
426129,ad4864a758eb615070329e4739879393,740,2656    426129
124085,31ac70d6b8fca5296dc9458e0c5fb693,818,2655    124085
12275451,1cb935dcc2157628eb67e88f95abe48c,158,2654  12275451
4220979,758a62df2c11a2eb6068dc46bfe73b4a,675,2653   4220979
10812699,ebc3fb5d1b1f36f946e5cb1e128166f3,654,2652  10812699
12420423,4915b5bc2a3eff58e0ba6372af6351ee,1306,2651  12420423
9078940,fdba112b8ccde367d9e64deab15a5886,686,2650   9078940
313733,4404cc67e3d6a088263b06cd50b56dec,5,265     313733
14169405,8c7036dfe39532675ad55f80a844a2be,322,2649  14169405
4000972,308fd839f771e495b78d3a758e46de24,27,2648   4000972
4943005,383c807b089db0e929c3726e7fa7d7c7,1020,2647   4943005
437556,fbba373bda8fe3c2f54e0ddc9a71b93c,135,2646    437556
5780974,001d7e7e91f4e5a9ad5aefb6ba9fb129,1713,2645   5780974
10076978,14a6c1f253f213b027f9f5487dc68982,548,2644  10076978
310414,2fe22280f24c6cea145803ca0ae8f759,139,2643    310414
10177733,14a6c1f253f213b027f9f5487dc68982,548,2642  10177733
2743988,d844424b1ef3eee1306e6b0174c95e9f,137,2641   2743988
13537470,1290a0686596ddee1978ae593d17b783,776,2640  13537470
105473,533845f66cda03d58c84d9518bc0e9d6,1649,264     105473
11044611,e232632280e5be17dd3a5d63007b5a9f,99,2639  11044611
14126277,022a985992ee6fcb4f557574e57fc1be,80,2638  14126277
8803279,b2c86b4a2af6796640818f06f38f9025,680,2637   8803279
687944,2c8e85ad291033848f76c68a08a6302e,1253,2636    687944
660879,e419598eb82ca513757d2a06b4da7c6c,265,2635    660879
913269,46668c9d6b06164861dfb0e07a5d1121,5,2634    913269
5504348,d083dec7b9b183fdd5ab0d08af96dd4a,965,2633   5504348
384311,e35337fdc3df2675e2a5a8de43253c24,1770,2632    384311
1104517,f7d3c8d20e1300b08ffca6c0317d3f5b,1012,2631   1104517
362097,b2d9eaea46c56eb7064e66a3c6ae297d,301,2630    362097
12017709,57c6b627bc7a6716a3896e15ad03744e,158,263   12017709
12419886,4915b5bc2a3eff58e0ba6372af6351ee,832,2629  12419886
216675,85ba2bc8b45540644b54d858f4e5e1d8,1734,2628    216675
11645034,8dd6146d044e34b91c251b8258146895,535,2627  11645034
8435545,1fc48dd4eed8255906c3e79dc4cecac3,482,2626   8435545
13419759,6f0aa599d60f5d947e7c5de047d112d3,1268,2625  13419759
13642134,b600c8c16b4cf6395edc6c1470160396,346,2624  13642134
3511970,248ee4bcd421676d135d7a55a1643835,945,2623   3511970
7864459,4bbf13036799e264c6b5c7f98ca8a701,5,2622   7864459
10162673,14a6c1f253f213b027f9f5487dc68982,689,2621  10162673
1217857,7e045551834ea255ee5d76665f632fa6,843,2620   1217857
955017,22849dbae0628576e50652bf377263cc,602,262     955017
14577972,cad441c945b0fb1abdc71dba61b4cda5,1017,2619  14577972
9696632,e45688a6ad1686224582539c724dca36,1677,2618   9696632
12412122,4915b5bc2a3eff58e0ba6372af6351ee,1249,2617  12412122
10190813,14a6c1f253f213b027f9f5487dc68982,1719,2616  10190813
10178438,14a6c1f253f213b027f9f5487dc68982,1462,2615  10178438
3191990,067b96141fc6a340f30abc71a2f6d019,987,2614   3191990
75719,067b96141fc6a340f30abc71a2f6d019,722,2613     75719
76819,91a8a0ca06ef4dba7bfee92cee60f29e,1732,2612     76819
14334786,ef344f655c0e2832554011626635a7be,223,2611  14334786
827126,383c807b089db0e929c3726e7fa7d7c7,301,2610    827126
27304,d7f7fb864aef27cd27a6951649bcd5bf,783,261      27304
8214883,7abe2bdd5d53ab93ab67dfd08f070031,1632,2609   8214883
247228,48c9d7ef3b0f8b5eefbc15333b22ac99,68,2608    247228
596210,0915b6f521c5784ec86e9b0311eebb6e,1535,2607    596210
6933,3a453266e62b2da698b4e12fe1707964,863,2606      6933
14771558,aadc119ac5db0fcda0fc6d6f3bed52f1,1734,2605  14771558
7215067,279ef4cdb4d18e51e78d5a886fd8b95c,852,2604   7215067
315553,21243178ea1b24150dfbbc65578f9536,742,2603    315553
4745444,bc7735cb6ee167a3133799d8e4709a12,421,2602   4745444
665056,adad2466591e7caa212f0acb23f6f698,1013,2601    665056
8186191,7abe2bdd5d53ab93ab67dfd08f070031,1082,2600   8186191
5597326,fdba112b8ccde367d9e64deab15a5886,1264,260    5597326
874583,a4a5513c6c8da3646e71228352ff8b58,230,26      874583
8644516,e59c7438e5ebb5c9ce76700eacf79b5d,5,2599   8644516
12576048,2a95dbcf8bc57eec264254689cbf51c0,158,2598  12576048
906062,abae6c6ecdbaf19fb236cb176f4aea2c,1513,2597    906062
390377,bb7244d41949582356b4ce8bf59abeb5,1677,2596    390377
8951461,0502ce92852dfea0a747d042ceff8b28,929,2595   8951461
5892991,538f8fb0d71ab5546cf02533aff37bad,1017,2594   5892991
6907411,b8d67e349285004d24d110a8f04c4760,1354,2593   6907411
304714,1855e4521cdf40ae47422cc5180f00df,1562,2592    304714
10019171,14a6c1f253f213b027f9f5487dc68982,1253,2591  10019171
11606898,3fa657e204a5e2d06511e31d52242b28,26,2590  11606898
895179,9937e729280cfd44b03a0882b78cf844,222,259     895179
134243,63fd528b6578a6b38d2648f353487e91,704,2589    134243
5645191,fdba112b8ccde367d9e64deab15a5886,825,2588   5645191
705789,2167749c2659a42b4933309413534d30,247,2587    705789
8328994,e45688a6ad1686224582539c724dca36,1719,2586   8328994
8215034,7abe2bdd5d53ab93ab67dfd08f070031,5,2585   8215034
1104463,f7d3c8d20e1300b08ffca6c0317d3f5b,695,2584   1104463
6065005,33c8ca34b2cca74339596565d3de5027,484,2583   6065005
10805679,ebc3fb5d1b1f36f946e5cb1e128166f3,370,2582  10805679
10113908,e45688a6ad1686224582539c724dca36,212,2581  10113908
12404634,3faf86336846d3ac15c3c35942fa3354,748,2580  12404634
118346,97da315c7476d73d2dd100243f8a3759,5,258     118346
8179019,8eb0ce0cacb3d305d082ca80f2ef22d0,1453,2579   8179019
474491,d2a9206078a16d91ab25464602567f5d,5,2578    474491
230515,acfac13967c147f14615f375883d8c5d,1508,2577    230515
13932168,e45688a6ad1686224582539c724dca36,58,2576  13932168
4819487,0d943efd378b09301ad7c9ba1f2dc5bb,680,2575   4819487
23207,e3ff7be8f3a4074dc86075341fff5080,1649,2574     23207
608124,8cbeb7586e046a821e1b9281f6f1e976,690,2573    608124
359612,7a73d64762ec897e3c5ca5913d2682db,1319,2572    359612
430968,fbba373bda8fe3c2f54e0ddc9a71b93c,783,2571    430968
1126572,fbba373bda8fe3c2f54e0ddc9a71b93c,883,2570   1126572
10728480,cd34fab0b056ed7f4870f70e93cdf26d,1562,257   10728480
8001616,7ec40bf051d5be1dec2076703c4a98b1,737,2569   8001616
403347,7c82b8763320b3684c3bb31424c7c71c,560,2568    403347
10787502,da1bb47c7f744d110e26146ef571bef1,1535,2567  10787502
13628712,0eb638c30a3785af7ac4e9480cd19149,636,2566  13628712
2464019,e45688a6ad1686224582539c724dca36,1719,2565   2464019
1613345,f12bddcd9fe25d9e343b10af55541d1f,610,2564   1613345
6051001,8010c592be1888963ab46e4e4b23aaad,980,2563   6051001
1159148,1e65b40d2159ac38dc07b86f75fe8b7e,742,2562   1159148
10598868,ef9860f41bdf610148a2a1eb0c77fbc9,84,2561  10598868
1131553,4921318a9b72ea39b1e84d91ba3584d2,119,2560   1131553
563879,6137ffc4892841e58eaa86bbdd7dc68a,780,256     563879
10813152,ebc3fb5d1b1f36f946e5cb1e128166f3,1773,2559  10813152
581578,aed54e49b16ae7f5e1dfd6ffc72e1696,1068,2558    581578
193823,69fedfbb251bc9c8073f7efd55adaa38,680,2557    193823
571311,6137ffc4892841e58eaa86bbdd7dc68a,163,2556    571311
80397,8b28d477041458b0dd10057be2831795,1017,2555     80397
5606308,ae4ffdb447d7866615c168e4b232aabf,320,2554   5606308
120220,31ac70d6b8fca5296dc9458e0c5fb693,1059,2553    120220
10814616,ebc3fb5d1b1f36f946e5cb1e128166f3,1494,2552  10814616
7678867,4e17bc952d35e64f282b11294da5f2dc,532,2551   7678867
13734273,0eb638c30a3785af7ac4e9480cd19149,269,2550  13734273
923778,25c987e98cb2a8694d5dee0e6629eb6c,1013,255     923778
106622,221b4323d888a390b34644515974e2b0,1719,2549    106622
9219485,830f37d3c3a05c961f71811cdb843b31,625,2548   9219485
109510,13324bf698ab242d316a3dd7a94b9143,725,2547    109510
10956024,f3f8ebcc933722a8a96a54fc63c127b3,5,2546  10956024
7056109,fdba112b8ccde367d9e64deab15a5886,152,2545   7056109
1808185,e45688a6ad1686224582539c724dca36,385,2544   1808185
443406,7e045551834ea255ee5d76665f632fa6,843,2543    443406
56664,cfabcfff699de93c25d208d0dfece400,68,2542     56664
1172490,54c883239cff403cf0e7dd2a8826bc7a,63,2541   1172490
5866150,cf4505031d1ebfe53d4fe3f2ea57fdbe,184,2540   5866150
10813593,ebc3fb5d1b1f36f946e5cb1e128166f3,68,254   10813593
10580826,b264b2b357c8bbd8675f7c69b871204f,168,2539  10580826
12879726,7d752bb50cae9d21f565bc775932c6f4,158,2538  12879726
1043662,37ff02e6c123c9a28278a475f6372c69,1281,2537   1043662
963174,fdba112b8ccde367d9e64deab15a5886,1264,2536    963174
413392,530617df6286b63e821058e523d32bb3,1632,2535    413392
401152,79252d0bbe5d28da8588885f08a3db58,1632,2534    401152
10178993,14a6c1f253f213b027f9f5487dc68982,353,2533  10178993
2790125,e3b5622330a6a2a39be646a88c881209,977,2532   2790125
12417717,4915b5bc2a3eff58e0ba6372af6351ee,309,2531  12417717
200414,0e44599f770c7bd0ddf7409247536e45,1082,2530    200414
681475,a1d5c5ad683ef85065f100d2a6376aa6,1524,253     681475
347360,91a8a0ca06ef4dba7bfee92cee60f29e,514,2529    347360
5533724,6dc59b243a9ee8ff2b9a745190d0ce13,953,2528   5533724
305222,3d56f813198911ff38e5139c9a18afb1,304,2527    305222
13097592,8fa9e32db7cb6c50f47a0f88b93ed881,926,2526  13097592
12294279,eb7cccca5dbf314eb870378f58abbff6,1340,2525  12294279
669056,a4a5513c6c8da3646e71228352ff8b58,44,2524    669056
12854307,29f8f9f74d162c13aa1b6a14f782d3ee,421,2523  12854307
3432200,5f6ce3ea0dd69c3518c19e619a78a874,567,2522   3432200
12414747,4915b5bc2a3eff58e0ba6372af6351ee,1649,2521  12414747
914713,85eeab08884d9847abe6bb1c20cde96b,764,2520    914713
12419505,7ad3f4821b7aa69ad5fc304b3693d67e,1421,252   12419505
110652,3e2ad47bfdd4a04c2bc164bbfbc74ec1,1047,2519    110652
8775097,fd138a3a21af4cff7187960c73114cfa,1314,2518   8775097
12291306,e083ede7ca809a9062adf6b9d2b67caa,195,2517  12291306
399838,71ca79548dec3fd236b5a5d519befc5e,1225,2516    399838
2266125,8ca28af90e25c0051994e79e81be2d24,1204,2515   2266125
14317407,ba6025502d0d8c1c3df9b2e505f78935,1175,2514  14317407
1648814,30a0f12551620cbe8b1327bc7c68c3b3,1462,2513   1648814
47227,4c4a218db8e569d153acc8a4533c4ed8,488,2512     47227
1970013,383c807b089db0e929c3726e7fa7d7c7,344,2511   1970013
1780918,e45688a6ad1686224582539c724dca36,1771,2510   1780918
7821706,692e94ec050f033addc2f4a6113321aa,267,251    7821706
1922397,e45688a6ad1686224582539c724dca36,926,2509   1922397
8205146,d6dd57274564866b82d89a0e2817ca4a,360,2508   8205146
10136168,14a6c1f253f213b027f9f5487dc68982,863,2507  10136168
183398,da88a736af0fc595784937ca31d62503,222,2506    183398
9357698,383c807b089db0e929c3726e7fa7d7c7,68,2505   9357698
5833393,a880aa4c54ab3284076beb7c4d42303c,147,2504   5833393
13164975,e433eaf05e0ac4e41bc4d60e16b587cf,484,2503  13164975
68401,99da9312a9e4f55ca00bdc77d2a3589e,1766,2502     68401
306062,3d56f813198911ff38e5139c9a18afb1,849,2501    306062
7866703,4bbf13036799e264c6b5c7f98ca8a701,459,2500   7866703
69867,61d177c0e001f874b05e98511470fc83,5,250      69867
11846898,2d6773b7fbf17cc575282bc03cf41db0,5,25    11846898
5204924,ff82ed71d25fe954132e16e3ff9c48b5,622,2499   5204924
176931,9f16cc95cc76439a64c938543b818235,5,2498    176931
1868313,e45688a6ad1686224582539c724dca36,385,2497   1868313
12751713,84ec0ec505101340cab7eb784e1dfac0,1732,2496  12751713
13547379,6a797cd9b8d7dcd2fa96e187f6c8c078,5,2495  13547379
134320,c950a688cb6c15fa6b2b7db82d395e52,55,2494    134320
482844,a638fbcba7e0a2a1b3d8eec5755a120e,274,2493    482844
1439476,992fc6e21a8c9ab9788c92ff3bfb321d,68,2492   1439476
24194,3c5ba135874fb7bd9f82ccb9c2cb532c,1535,2491     24194
9695504,5af070360b65295e9ec2fa0b6004c179,695,2490   9695504
421082,a9f1a2a312aaf9fa2feff6b5e602120d,388,249     421082
591352,13d4d90490eee36575b4c990df48c847,142,2489    591352
124052,31ac70d6b8fca5296dc9458e0c5fb693,364,2488    124052
462020,62ba4a2fac07ace9bfdb8c767ff706f3,1331,2487    462020
9400628,2d6773b7fbf17cc575282bc03cf41db0,889,2486   9400628
551941,34c09c9c0b59a96a3b4b805157aad14e,5,2485    551941
14118834,0823bbf09b02c3a3d731f5fc963343a6,189,2484  14118834
11531901,d79ddb90457b623362bd1194ec422a94,552,2483  11531901
598629,c3b563a99ffe1fada8789263679afac9,794,2482    598629
296305,e03d59e479643e5d4f4ffd9e80a6dc20,66,2481    296305
7945642,2b172076527a05aa424dc3d31c3aedbd,1649,2480   7945642
182291,31ac70d6b8fca5296dc9458e0c5fb693,0,248     182291
9693992,578bfe3585b2515278f2a786dd18aa6d,914,2479   9693992
11566653,cf0a30042543c662cdcf611682108300,753,2478  11566653
537973,b810900c78a1e38bddbe133f4650ec67,1632,2477    537973
437586,fbba373bda8fe3c2f54e0ddc9a71b93c,5,2476    437586
9399245,b55f8a8922e63ac588285bc9f3f56c39,805,2475   9399245
13411113,b602498c3be854b82b96dfae44bc7d98,5,2474  13411113
8732641,bb86cc887197d953831c504bd35425e5,753,2473   8732641
9236261,a28f786445c10695a9db7b92f1fa4c53,1720,2472   9236261
9672947,692e94ec050f033addc2f4a6113321aa,743,2471   9672947
784485,32e16290204ede079c55bd0ad63585e0,1544,2470    784485
1767028,e45688a6ad1686224582539c724dca36,421,247    1767028
8909035,19dfb69d6e50a72c9a3977d8dc662dc7,1508,2469   8909035
8607835,51ef6c0b424b23b04c1c31712927b202,1082,2468   8607835
12442845,e45688a6ad1686224582539c724dca36,5,2467  12442845
12561864,1fc48dd4eed8255906c3e79dc4cecac3,65,2466  12561864
151551,a02fa2a74e44a47d577beb8c10d43c18,5,2465    151551
1111902,6b3d397e8b1d1ef4de32cfc05234ebf4,1582,2464   1111902
10715064,e78a2b801aebaf08c9b493e4626b78d2,467,2463  10715064
3895585,b2603bf312d4f326a48b081f60bb9adf,1268,2462   3895585
890639,55f0704177955f1fba8888d82267f5ea,158,2461    890639
2291345,1f2e078de1e8fa0c645f9a99dbe58edd,1677,2460   2291345
4889068,a3d446ab256392060e532fac9de84c64,680,246    4889068
243662,3ea688f9ec7d4b4459d68331e5cad7af,234,2459    243662
3500891,308fd839f771e495b78d3a758e46de24,90,2458   3500891
387397,f40a8edb1b03b6f23a2e495b15f2fe4d,1677,2457    387397
8817814,aa896c341d80b4767ef36dd6b1f179d1,1420,2456   8817814
248727,4c4a218db8e569d153acc8a4533c4ed8,410,2455    248727
790756,2b47127825b8b81133824c6f442f45af,187,2454    790756
10140809,14a6c1f253f213b027f9f5487dc68982,231,2453  10140809
13906026,5ce0178d88d529b6cecf94f3c1025505,11,2452  13906026
13909659,4915b5bc2a3eff58e0ba6372af6351ee,5,2451  13909659
8629507,3daa1abc75d894ee7c34a6b73c38ecb0,608,2450   8629507
1657880,3c810e8df62450eec51d3a26b60a7aee,774,245    1657880
9230567,77606612d3d27fcdcd386c44a8e3e27c,277,2449   9230567
537192,ea567a6c92b7c208b94f7a38983727c0,147,2448    537192
5942839,538f8fb0d71ab5546cf02533aff37bad,1732,2447   5942839
12410442,4915b5bc2a3eff58e0ba6372af6351ee,301,2446  12410442
3859978,383c807b089db0e929c3726e7fa7d7c7,1053,2445   3859978
402289,ab917af2a90cac6aebb0799b017ba3b1,223,2444    402289
13034211,0b6f5dd73d340aec9141d6750fdd5173,1559,2443  13034211
6373768,ff1afc499fdcbf91abfa6258312c9619,620,2442   6373768
570219,5bd85321b3b21e89abc4549b93acd380,588,2441    570219
11284305,913993216f00b59728cffb275d23ede8,569,2440  11284305
1067065,6b3d397e8b1d1ef4de32cfc05234ebf4,466,244    1067065
674206,62806b19632e189451d6443a36a1fcb3,158,2439    674206
5922304,538f8fb0d71ab5546cf02533aff37bad,532,2438   5922304
12915561,Anonymous,680,2437  12915561
12854304,29f8f9f74d162c13aa1b6a14f782d3ee,1312,2436  12854304
1133590,a4a5513c6c8da3646e71228352ff8b58,605,2435   1133590
1659677,8d54edee6129fbac7c3a4d9421bd846f,240,2434   1659677
12114990,9d9cc1c3fe74c4df2d5d4233c46b440e,137,2433  12114990
4596288,48c71a7a93711278753a59daa95947f6,342,2432   4596288
14609967,8d371517f4173236b4c59ae63d03039b,5,2431  14609967
358692,660022bd2c9d0aa2d0a5f79325f2b8da,254,2430    358692
14198604,044709c8b44d9de329d960593eae5be8,680,243   14198604
9649331,e0ad891a6bf09341673642b69e8d6327,394,2429   9649331
12407841,e60ed4b87e3872a57982f324dcc7dcaa,680,2428  12407841
105062,533845f66cda03d58c84d9518bc0e9d6,217,2427    105062
9602441,00db74c9a5f4e76c0014cc77e1d30584,1281,2426   9602441
1069739,fdba112b8ccde367d9e64deab15a5886,195,2425   1069739
10177253,14a6c1f253f213b027f9f5487dc68982,1734,2424  10177253
4357676,ef28336f093e0484bc284747e367e979,127,2423   4357676
11016804,fdba112b8ccde367d9e64deab15a5886,1340,2422  11016804
5209421,d25e9f37760177819fe788fb87d47bdb,737,2421   5209421
7577536,f4a36994ed1e003ec67444b9373e962c,337,2420   7577536
125615,fb3cd6de2172a47c84ce81fc12370977,1099,242     125615
1668095,b2603bf312d4f326a48b081f60bb9adf,985,2419   1668095
5306672,76bc2fe2202f4ea3b9262c5719e61046,195,2418   5306672
11501961,4d5c2ed4c40a46c7fed45a3d6bb94f56,902,2417  11501961
8865274,ea4af22e775adfcb587a277658de9284,409,2416   8865274
441606,572e66a7eb2d56348f0f13654fa9c7b1,531,2415    441606
2107002,0e1080609a86e34075e72ec09d112040,875,2414   2107002
11411805,b264b2b357c8bbd8675f7c69b871204f,49,2413  11411805
132235,5244ded9cc9aa10e4ef0342335ef5ebf,78,2412    132235
13719045,6341bbf7cfd354fe74af93bdc2cca36f,1408,2411  13719045
12633960,8ce5db3571063e155b2991cee784c929,80,2410  12633960
10051331,14a6c1f253f213b027f9f5487dc68982,1462,241   10051331
1791811,e45688a6ad1686224582539c724dca36,1264,2409   1791811
